Trace started at 2026-09-03:18:53:59.824
18:54:14.937 Read COM16: 88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (..%......%...'...)
18:54:14.937 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:14.953 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:15.052 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:15.065 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:15.082 Read COM16: 00-FD (..)
18:54:15.082 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:15.097 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:15.185 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:15.193 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:15.209 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:15.209 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:15.225 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:15.225 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:15.241 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:15.319 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:15.321 Read COM16: FE-FE (..)
18:54:15.336 Read COM16: 88-00-25-00-FD-FE-FE-00-88-25-00-10-00 (..%......%...)
18:54:15.336 Read COM16: 27-14-00-FD ('...)
18:54:15.336 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:15.352 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:15.452 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:15.465 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96 (....%......%...)
18:54:15.481 Read COM16: 04-07-00-FD (....)
18:54:15.481 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:15.497 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:15.586 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:15.593 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:15.608 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:15.608 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:15.624 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00 (....!......!..)
18:54:15.624 Read COM16: FD (.)
18:54:15.624 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:15.640 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21 (....!......!)
18:54:15.640 Read COM16: 00-00-00-00-FD (.....)
18:54:15.720 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:15.737 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (....%......%...'...)
18:54:15.737 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:15.753 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:15.853 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:15.865 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00 (....%......%..)
18:54:15.881 Read COM16: 96-04-07-00-FD (.....)
18:54:15.881 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:15.897 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:15.987 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:15.993 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:16.009 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:16.009 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:16.025 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:16.025 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:16.040 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:16.120 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:16.137 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88 (....%......)
18:54:16.137 Read COM16: 25-00-10-00-27-14-00-FD (%...'...)
18:54:16.137 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:16.153 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26 (....&......&)
18:54:16.153 Read COM16: 00-01-00-01-FD (.....)
18:54:16.254 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:16.265 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88 (....%......)
18:54:16.280 Read COM16: 25-00-00-96-04-07-00-FD (%.......)
18:54:16.280 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:16.296 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:16.388 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:16.393 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:16.408 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:16.409 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:16.424 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:16.424 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:16.441 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:16.521 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:16.536 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (....%......%...'...)
18:54:16.536 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:16.552 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:16.654 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:16.664 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88 (....%......)
18:54:16.680 Read COM16: 25-00-00-96-04-07-00-FD (%.......)
18:54:16.680 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:16.696 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:16.787 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:16.792 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:16.808 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:16.808 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:16.824 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:16.824 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:16.840 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:16.921 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:16.936 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (....%......%...'...)
18:54:16.936 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:16.951 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:17.055 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:17.064 Read COM16: FE-FE-88-00-25-01-FD-FE-FE (....%....)
18:54:17.080 Read COM16: 00-88-25-00-00-96-04-07-00-FD (..%.......)
18:54:17.080 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:17.096 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:17.188 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:17.192 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:17.208 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:17.208 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:17.224 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:17.224 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:17.239 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:17.321 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:17.336 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00 (....%......%...'..)
18:54:17.336 Read COM16: FD (.)
18:54:17.336 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:17.352 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:17.454 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:17.463 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00 (....%.....)
18:54:17.480 Read COM16: 88-25-00-00-96-04-07-00-FD (.%.......)
18:54:17.480 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:17.495 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:17.588 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:17.592 Read COM16: FE-FE-88-00-0F (.....)
18:54:17.608 Read COM16: FD-FE-FE-00-88-0F-00-FD (........)
18:54:17.608 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:17.624 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:17.624 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:17.640 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:17.722 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:17.736 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00 (....%......%...'..)
18:54:17.752 Read COM16: FD (.)
18:54:17.752 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:17.767 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:17.856 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:17.864 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:17.879 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:17.879 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:17.896 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:17.989 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:17.991 Read COM16: FE-FE-88 (...)
18:54:18.007 Read COM16: 00-0F-FD-FE-FE-00-88-0F-00-FD (..........)
18:54:18.007 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:18.023 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:18.023 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:18.039 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:18.123 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:18.135 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27 (....%......%...')
18:54:18.151 Read COM16: 14-00-FD (...)
18:54:18.151 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:18.167 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:18.256 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:18.263 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:18.279 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:18.279 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:18.295 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:18.390 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:18.392 Read COM16: FE (.)
18:54:18.407 Read COM16: FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (............)
18:54:18.407 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:18.423 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:18.423 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:18.439 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:18.523 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:18.535 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00 (....%......%...)
18:54:18.551 Read COM16: 27-14-00-FD ('...)
18:54:18.551 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:18.567 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01 (....&......&....)
18:54:18.567 Read COM16: FD (.)
18:54:18.657 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:18.663 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:18.679 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:18.679 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:18.695 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00 (....&......&.)
18:54:18.695 Read COM16: 00-00-01-FD (....)
18:54:18.791 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:18.807 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:18.807 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:18.822 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:18.822 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:18.839 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:18.924 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:18.935 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25 (....%......%)
18:54:18.951 Read COM16: 00-10-00-27-14-00-FD (...'...)
18:54:18.951 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:18.967 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:19.058 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:19.062 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:19.079 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:19.079 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:19.095 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01 (....&......&....)
18:54:19.095 Read COM16: FD (.)
18:54:19.191 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:19.207 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:19.207 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:19.222 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:19.222 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:19.239 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:19.324 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:19.335 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25 (....%......%)
18:54:19.351 Read COM16: 00-10-00-27-14-00-FD (...'...)
18:54:19.351 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:19.367 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:19.458 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:19.463 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:19.479 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:19.479 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:19.495 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:19.591 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:19.607 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:19.607 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:19.623 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:19.623 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:19.639 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:19.725 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:19.735 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00 (....%.....)
18:54:19.751 Read COM16: 88-25-00-10-00-27-14-00-FD (.%...'...)
18:54:19.751 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:19.767 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:19.859 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:19.863 Read COM16: FE-FE-88-00-25 (....%)
18:54:19.879 Read COM16: 01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (......%.......)
18:54:19.879 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:19.894 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:19.992 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:20.006 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F (...........)
18:54:20.006 Read COM16: 00-FD (..)
18:54:20.006 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:20.022 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:20.022 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:20.038 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88 (....!......)
18:54:20.038 Read COM16: 21-00-00-00-00-FD (!.....)
18:54:20.126 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:20.133 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:20.150 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:20.150 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:20.166 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:20.260 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:20.262 Read COM16: FE-FE (..)
18:54:20.278 Read COM16: 88-00-25-01-FD-FE-FE-00-88-25-00-00 (..%......%..)
18:54:20.278 Read COM16: 96-04-07-00-FD (.....)
18:54:20.278 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:20.294 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:20.393 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:20.406 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:20.406 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:20.422 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:20.422 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:20.438 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:20.527 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:20.534 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:20.550 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:20.550 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:20.566 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:20.660 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:20.662 Read COM16: FE (.)
18:54:20.678 Read COM16: FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00 (...%......%......)
18:54:20.678 Read COM16: FD (.)
18:54:20.678 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:20.694 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01 (....&......&....)
18:54:20.694 Read COM16: FD (.)
18:54:20.794 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:20.806 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F (...........)
18:54:20.806 Read COM16: 00-FD (..)
18:54:20.806 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:20.821 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:20.821 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:20.838 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:20.927 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:20.934 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:20.950 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:20.950 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:20.966 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:21.061 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:21.078 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:21.078 Read COM16: 00-FD (..)
18:54:21.078 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:21.094 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:21.195 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:21.206 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:21.206 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:21.222 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:21.222 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:21.237 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:21.328 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:21.334 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:21.350 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:21.350 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:21.366 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:21.462 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:21.478 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04 (....%......%....)
18:54:21.478 Read COM16: 07-00-FD (...)
18:54:21.478 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:21.493 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:21.595 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:21.605 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:21.605 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:21.622 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:21.622 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:21.638 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:21.728 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:21.733 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:21.749 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:21.749 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:21.765 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:21.861 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:21.878 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:21.878 Read COM16: 00-FD (..)
18:54:21.878 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:21.894 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26 (....&......&)
18:54:21.894 Read COM16: 00-00-00-01-FD (.....)
18:54:21.995 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:22.005 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88 (..........)
18:54:22.021 Read COM16: 0F-00-FD (...)
18:54:22.021 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:22.038 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:22.038 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:22.053 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:22.129 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:22.133 Read COM16: FE-FE-88-00-25-00 (....%.)
18:54:22.149 Read COM16: FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (.....%...'...)
18:54:22.149 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:22.166 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:22.262 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:22.277 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:22.277 Read COM16: 00-FD (..)
18:54:22.277 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:22.293 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:22.396 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:22.405 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00 (.........)
18:54:22.421 Read COM16: 88-0F-00-FD (....)
18:54:22.421 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:22.437 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:22.437 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:22.453 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:22.530 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:22.533 Read COM16: FE-FE-88-00 (....)
